id,gid,x,y,v_x,v_y,radius,time
0,0,-8.970034,-0.999664,0.299661,0.003362,0.750000,0.100000
1,0,-8.979032,0.995306,0.209683,-0.046942,0.750000,0.100000
2,1,-0.067074,-0.000326,-0.670742,-0.003263,0.750000,0.100000
0,0,-8.920213,-1.000821,0.498211,-0.011576,0.750000,0.200000
1,0,-8.920798,0.989759,0.582336,-0.055464,0.750000,0.200000
2,1,-0.186821,-0.001227,-1.197472,-0.009003,0.750000,0.200000
0,0,-8.842432,-0.999784,0.777810,0.010371,0.750000,0.300000
1,0,-8.838752,0.987761,0.820457,-0.019988,0.750000,0.300000
2,1,-0.313287,0.000466,-1.264658,0.016924,0.750000,0.300000
0,0,-8.746334,-1.005399,0.960982,-0.056152,0.750000,0.400000
1,0,-8.717784,0.987774,1.209685,0.000131,0.750000,0.400000
2,1,-0.435598,0.001804,-1.223112,0.013381,0.750000,0.400000
0,0,-8.621180,-1.013260,1.251531,-0.078609,0.750000,0.500000
1,0,-8.592445,0.988178,1.253389,0.004042,0.750000,0.500000
2,1,-0.549340,0.007229,-1.137421,0.054250,0.750000,0.500000
0,0,-8.491266,-1.025273,1.299148,-0.120122,0.750000,0.600000
1,0,-8.475432,1.000498,1.170134,0.123202,0.750000,0.600000
2,1,-0.668171,0.017422,-1.188310,0.101932,0.750000,0.600000
0,0,-8.357955,-1.029795,1.333111,-0.045221,0.750000,0.700000
1,0,-8.347478,1.006161,1.279532,0.056630,0.750000,0.700000
2,1,-0.787911,0.015394,-1.197401,-0.020278,0.750000,0.700000
0,0,-8.224150,-1.029998,1.338044,-0.002039,0.750000,0.800000
1,0,-8.230852,1.007651,1.166263,0.014899,0.750000,0.800000
2,1,-0.904191,0.009027,-1.162793,-0.063672,0.750000,0.800000
0,0,-8.091091,-1.036977,1.330592,-0.069786,0.750000,0.900000
1,0,-8.106867,1.012570,1.239849,0.049189,0.750000,0.900000
2,1,-1.033783,0.000298,-1.295923,-0.087287,0.750000,0.900000
0,0,-7.947802,-1.040045,1.432891,-0.030675,0.750000,1.000000
1,0,-7.985257,1.025911,1.216097,0.133409,0.750000,1.000000
2,1,-1.156664,0.005136,-1.228809,0.048375,0.750000,1.000000
0,0,-7.804449,-1.033965,1.433526,0.060798,0.750000,1.100000
1,0,-7.854605,1.032879,1.306527,0.069680,0.750000,1.100000
2,1,-1.295350,0.000705,-1.386865,-0.044304,0.750000,1.100000
0,0,-7.671927,-1.044067,1.325223,-0.101018,0.750000,1.200000
1,0,-7.723327,1.049775,1.312778,0.168958,0.750000,1.200000
2,1,-1.423276,-0.015087,-1.279258,-0.157926,0.750000,1.200000
0,0,-7.536898,-1.047643,1.350286,-0.035767,0.750000,1.300000
1,0,-7.594567,1.057352,1.287603,0.075773,0.750000,1.300000
2,1,-1.554898,-0.019031,-1.316217,-0.039434,0.750000,1.300000
0,0,-7.418629,-1.051346,1.182694,-0.037031,0.750000,1.400000
1,0,-7.463699,1.057190,1.308672,-0.001621,0.750000,1.400000
2,1,-1.685363,-0.011866,-1.304652,0.071642,0.750000,1.400000
0,0,-7.293212,-1.051967,1.254175,-0.006204,0.750000,1.500000
1,0,-7.330186,1.053090,1.335136,-0.041004,0.750000,1.500000
2,1,-1.809591,-0.012070,-1.242276,-0.002037,0.750000,1.500000
0,0,-7.166479,-1.054459,1.267327,-0.024927,0.750000,1.600000
1,0,-7.197342,1.051470,1.328442,-0.016193,0.750000,1.600000
2,1,-1.930954,-0.013449,-1.213634,-0.013791,0.750000,1.600000
0,0,-7.036243,-1.055295,1.302362,-0.008355,0.750000,1.700000
1,0,-7.069511,1.048359,1.278304,-0.031113,0.750000,1.700000
2,1,-2.055450,-0.009222,-1.244963,0.042267,0.750000,1.700000
0,0,-6.910943,-1.061582,1.252994,-0.062873,0.750000,1.800000
1,0,-6.927629,1.037603,1.418821,-0.107554,0.750000,1.800000
2,1,-2.171755,0.002267,-1.163047,0.114896,0.750000,1.800000
0,0,-6.796742,-1.074913,1.142014,-0.133306,0.750000,1.900000
1,0,-6.802418,1.074673,1.252113,0.370695,0.750000,1.900000
2,1,-2.299015,-0.007440,-1.272597,-0.097069,0.750000,1.900000
0,0,-6.659981,-1.111134,1.367605,-0.362207,0.750000,2.000000
1,0,-6.676456,1.094645,1.259620,0.199716,0.750000,2.000000
2,1,-2.421515,0.003942,-1.225000,0.113813,0.750000,2.000000
0,0,-6.504775,-1.133355,1.552062,-0.222212,0.750000,2.100000
1,0,-6.559632,1.132118,1.168238,0.374731,0.750000,2.100000
2,1,-2.531688,-0.006838,-1.101732,-0.107795,0.750000,2.100000
0,0,-6.354588,-1.176033,1.501874,-0.426785,0.750000,2.200000
1,0,-6.445537,1.151691,1.140946,0.195732,0.750000,2.200000
2,1,-2.642445,0.005211,-1.107573,0.120488,0.750000,2.200000
0,0,-6.209973,-1.198277,1.446143,-0.222440,0.750000,2.300000
1,0,-6.326133,1.190465,1.194049,0.387744,0.750000,2.300000
2,1,-2.777052,-0.004304,-1.346066,-0.095150,0.750000,2.300000
0,0,-6.068601,-1.236011,1.413725,-0.377338,0.750000,2.400000
1,0,-6.201626,1.213752,1.245065,0.232865,0.750000,2.400000
2,1,-2.872340,0.014339,-0.952879,0.186430,0.750000,2.400000
0,0,-5.935614,-1.256752,1.329873,-0.207414,0.750000,2.500000
1,0,-6.069481,1.276166,1.321448,0.624139,0.750000,2.500000
2,1,-3.004088,0.011322,-1.317479,-0.030173,0.750000,2.500000
0,0,-5.813970,-1.300629,1.216436,-0.438764,0.750000,2.600000
1,0,-5.937483,1.319101,1.319984,0.429357,0.750000,2.600000
2,1,-3.140675,0.012468,-1.365868,0.011465,0.750000,2.600000
0,0,-5.679995,-1.319300,1.339750,-0.186712,0.750000,2.700000
1,0,-5.814095,1.340467,1.233882,0.213660,0.750000,2.700000
2,1,-3.264771,0.010706,-1.240965,-0.017626,0.750000,2.700000
0,0,-5.563845,-1.347296,1.161505,-0.279962,0.750000,2.800000
1,0,-5.700130,1.355418,1.139652,0.149505,0.750000,2.800000
2,1,-3.392666,0.011727,-1.278950,0.010216,0.750000,2.800000
0,0,-5.453112,-1.366809,1.107328,-0.195133,0.750000,2.900000
1,0,-5.573500,1.380603,1.266294,0.251850,0.750000,2.900000
2,1,-3.517606,0.001558,-1.249402,-0.101688,0.750000,2.900000
0,0,-5.344534,-1.398048,1.085777,-0.312385,0.750000,3.000000
1,0,-5.444339,1.404574,1.291609,0.239714,0.750000,3.000000
2,1,-3.665500,0.003362,-1.478937,0.018040,0.750000,3.000000
0,0,-5.233567,-1.427342,1.109674,-0.292937,0.750000,3.100000
1,0,-5.301028,1.440979,1.433110,0.364049,0.750000,3.100000
2,1,-3.818946,0.003515,-1.534456,0.001529,0.750000,3.100000
0,0,-5.123198,-1.443254,1.103687,-0.159122,0.750000,3.200000
1,0,-5.157594,1.475353,1.434340,0.343737,0.750000,3.200000
2,1,-3.959693,0.001804,-1.407475,-0.017109,0.750000,3.200000
0,0,-4.997055,-1.462526,1.261427,-0.192721,0.750000,3.300000
1,0,-5.017162,1.511213,1.404319,0.358606,0.750000,3.300000
2,1,-4.096706,0.004699,-1.370124,0.028949,0.750000,3.300000
0,0,-4.877970,-1.484720,1.190849,-0.221939,0.750000,3.400000
1,0,-4.879558,1.548524,1.376048,0.373106,0.750000,3.400000
2,1,-4.234751,0.012894,-1.380456,0.081946,0.750000,3.400000
0,0,-4.748889,-1.485850,1.290809,-0.011298,0.750000,3.500000
1,0,-4.733346,1.573391,1.462115,0.248673,0.750000,3.500000
2,1,-4.377392,0.013287,-1.426406,0.003930,0.750000,3.500000
0,0,-4.628287,-1.500200,1.206026,-0.143499,0.750000,3.600000
1,0,-4.602336,1.585725,1.310103,0.123337,0.750000,3.600000
2,1,-4.517507,0.018053,-1.401155,0.047662,0.750000,3.600000
0,0,-4.511712,-1.500662,1.165753,-0.004626,0.750000,3.700000
1,0,-4.474276,1.584088,1.280602,-0.016369,0.750000,3.700000
2,1,-4.647411,0.013307,-1.299037,-0.047456,0.750000,3.700000
0,0,-4.392243,-1.493852,1.194681,0.068102,0.750000,3.800000
1,0,-4.353668,1.576385,1.206079,-0.077030,0.750000,3.800000
2,1,-4.776925,0.008032,-1.295136,-0.052757,0.750000,3.800000
0,0,-4.258805,-1.487991,1.334387,0.058612,0.750000,3.900000
1,0,-4.215830,1.567831,1.378376,-0.085544,0.750000,3.900000
2,1,-4.904660,0.005404,-1.277355,-0.026276,0.750000,3.900000
0,0,-4.137466,-1.483436,1.213392,0.045543,0.750000,4.000000
1,0,-4.086480,1.566888,1.293500,-0.009425,0.750000,4.000000
2,1,-5.040466,0.005930,-1.358058,0.005259,0.750000,4.000000
0,0,-4.014297,-1.479927,1.231687,0.035092,0.750000,4.100000
1,0,-3.956160,1.559869,1.303197,-0.070189,0.750000,4.100000
2,1,-5.177119,0.010525,-1.366529,0.045954,0.750000,4.100000
0,0,-3.896001,-1.472044,1.182960,0.078836,0.750000,4.200000
1,0,-3.827365,1.556760,1.287951,-0.031094,0.750000,4.200000
2,1,-5.310553,0.023066,-1.334341,0.125406,0.750000,4.200000
0,0,-3.785218,-1.465533,1.107830,0.065102,0.750000,4.300000
1,0,-3.692637,1.556245,1.347288,-0.005148,0.750000,4.300000
2,1,-5.435012,0.033974,-1.244595,0.109084,0.750000,4.300000
0,0,-3.653247,-1.464757,1.319709,0.007769,0.750000,4.400000
1,0,-3.556956,1.554789,1.356806,-0.014562,0.750000,4.400000
2,1,-5.565738,0.028704,-1.307253,-0.052704,0.750000,4.400000
0,0,-3.525021,-1.467121,1.282259,-0.023648,0.750000,4.500000
1,0,-3.418219,1.552778,1.387369,-0.020110,0.750000,4.500000
2,1,-5.696483,0.029068,-1.307452,0.003637,0.750000,4.500000
0,0,-3.399603,-1.463014,1.254181,0.041077,0.750000,4.600000
1,0,-3.277118,1.549796,1.411011,-0.029816,0.750000,4.600000
2,1,-5.830558,0.030009,-1.340755,0.009412,0.750000,4.600000
0,0,-3.280081,-1.459895,1.195223,0.031185,0.750000,4.700000
1,0,-3.135988,1.555792,1.411297,0.059955,0.750000,4.700000
2,1,-5.948811,0.025955,-1.182522,-0.040537,0.750000,4.700000
0,0,-3.161753,-1.454635,1.183272,0.052598,0.750000,4.800000
1,0,-3.000407,1.562299,1.355814,0.065073,0.750000,4.800000
2,1,-6.066818,0.017311,-1.180070,-0.086437,0.750000,4.800000
0,0,-3.039561,-1.460032,1.221925,-0.053965,0.750000,4.900000
1,0,-2.874534,1.572678,1.258730,0.103788,0.750000,4.900000
2,1,-6.177379,0.014734,-1.105615,-0.025778,0.750000,4.900000
0,0,-2.909016,-1.475353,1.305444,-0.153210,0.750000,5.000000
1,0,-2.739259,1.565877,1.352746,-0.068012,0.750000,5.000000
2,1,-6.303949,0.024816,-1.265699,0.100825,0.750000,5.000000
0,0,-2.776132,-1.486063,1.328842,-0.107103,0.750000,5.100000
1,0,-2.599017,1.560704,1.402425,-0.051731,0.750000,5.100000
2,1,-6.431777,0.028508,-1.278278,0.036919,0.750000,5.100000
0,0,-2.644653,-1.494113,1.314788,-0.080494,0.750000,5.200000
1,0,-2.462369,1.561214,1.366482,0.005108,0.750000,5.200000
2,1,-6.559260,0.033861,-1.274829,0.053530,0.750000,5.200000
0,0,-2.509531,-1.499586,1.351224,-0.054735,0.750000,5.300000
1,0,-2.326394,1.556791,1.359742,-0.044237,0.750000,5.300000
2,1,-6.685481,0.035201,-1.262216,0.013399,0.750000,5.300000
0,0,-2.380198,-1.506963,1.293327,-0.073771,0.750000,5.400000
1,0,-2.202948,1.551355,1.234461,-0.054353,0.750000,5.400000
2,1,-6.804118,0.039323,-1.186369,0.041224,0.750000,5.400000
0,0,-2.257618,-1.511872,1.225801,-0.049084,0.750000,5.500000
1,0,-2.086874,1.542679,1.160739,-0.086762,0.750000,5.500000
2,1,-6.918164,0.040861,-1.140457,0.015376,0.750000,5.500000
0,0,-2.132077,-1.520221,1.255413,-0.083496,0.750000,5.600000
1,0,-1.970157,1.537801,1.167178,-0.048785,0.750000,5.600000
2,1,-7.038346,0.043275,-1.201818,0.024143,0.750000,5.600000
0,0,-2.016816,-1.536081,1.152605,-0.158601,0.750000,5.700000
1,0,-1.852428,1.547758,1.177283,0.099577,0.750000,5.700000
2,1,-7.168224,0.048457,-1.298786,0.051818,0.750000,5.700000
0,0,-1.896395,-1.548604,1.204218,-0.125227,0.750000,5.800000
1,0,-1.717131,1.548452,1.352975,0.006937,0.750000,5.800000
2,1,-7.301187,0.051382,-1.329627,0.029253,0.750000,5.800000
0,0,-1.771705,-1.558249,1.246900,-0.096444,0.750000,5.900000
1,0,-1.577287,1.550170,1.398438,0.017180,0.750000,5.900000
2,1,-7.434891,0.047358,-1.337040,-0.040242,0.750000,5.900000
0,0,-1.636975,-1.564300,1.347295,-0.060514,0.750000,6.000000
1,0,-1.451653,1.553259,1.256341,0.030889,0.750000,6.000000
2,1,-7.562274,0.044718,-1.273826,-0.026404,0.750000,6.000000
0,0,-1.505828,-1.565319,1.311474,-0.010195,0.750000,6.100000
1,0,-1.324933,1.547079,1.267195,-0.061800,0.750000,6.100000
2,1,-7.694964,0.057255,-1.326905,0.125373,0.750000,6.100000
0,0,-1.363846,-1.549898,1.419820,0.154215,0.750000,6.200000
1,0,-1.187458,1.535308,1.374752,-0.117713,0.750000,6.200000
2,1,-7.827879,0.074024,-1.329148,0.167688,0.750000,6.200000
0,0,-1.241941,-1.545482,1.219048,0.044163,0.750000,6.300000
1,0,-1.058200,1.533084,1.292586,-0.022241,0.750000,6.300000
2,1,-7.959155,0.075722,-1.312765,0.016977,0.750000,6.300000
0,0,-1.105781,-1.542742,1.361601,0.027396,0.750000,6.400000
1,0,-0.923174,1.522396,1.350260,-0.106875,0.750000,6.400000
2,1,-8.099102,0.075263,-1.399464,-0.004586,0.750000,6.400000
0,0,-0.988006,-1.535287,1.177752,0.074550,0.750000,6.500000
1,0,-0.780289,1.516078,1.428843,-0.063179,0.750000,6.500000
2,1,-8.233527,0.082371,-1.344250,0.071080,0.750000,6.500000
0,0,-0.860477,-1.530568,1.275291,0.047187,0.750000,6.600000
1,0,-0.642689,1.511775,1.376001,-0.043037,0.750000,6.600000
2,1,-8.370258,0.087751,-1.367307,0.053806,0.750000,6.600000
0,0,-0.731410,-1.518519,1.290661,0.120497,0.750000,6.700000
1,0,-0.506373,1.506097,1.363162,-0.056779,0.750000,6.700000
2,1,-8.520853,0.086673,-1.505960,-0.010781,0.750000,6.700000
0,0,-0.604660,-1.505362,1.267502,0.131569,0.750000,6.800000
1,0,-0.380627,1.499944,1.257463,-0.061528,0.750000,6.800000
2,1,-8.669429,0.097614,-1.485752,0.109411,0.750000,6.800000
0,0,-0.489279,-1.494362,1.153814,0.109995,0.750000,6.900000
1,0,-0.249313,1.498573,1.313130,-0.013710,0.750000,6.900000
2,1,-8.805764,0.102639,-1.363352,0.050249,0.750000,6.900000
0,0,-0.364440,-1.477038,1.248390,0.173244,0.750000,7.000000
1,0,-0.129528,1.502635,1.197858,0.040619,0.750000,7.000000
2,1,-8.939658,0.111974,-1.338941,0.093348,0.750000,7.000000
0,0,-0.234767,-1.470991,1.296729,0.060468,0.750000,7.100000
1,0,-0.022922,1.501963,1.066060,-0.006717,0.750000,7.100000
2,1,-9.074615,0.112414,-1.349575,0.004396,0.750000,7.100000
0,0,-0.109191,-1.465308,1.255759,0.056835,0.750000,7.200000
1,0,0.103830,1.499301,1.267520,-0.026617,0.750000,7.200000
2,1,-9.207883,0.123178,-1.332676,0.107645,0.750000,7.200000
0,0,0.024463,-1.465870,1.336544,-0.005629,0.750000,7.300000
1,0,0.234584,1.495716,1.307532,-0.035848,0.750000,7.300000
2,1,-9.339418,0.128341,-1.315345,0.051623,0.750000,7.300000
0,0,0.150847,-1.459521,1.263840,0.063489,0.750000,7.400000
1,0,0.365065,1.493766,1.304810,-0.019506,0.750000,7.400000
2,1,-9.470716,0.130919,-1.312989,0.025779,0.750000,7.400000
0,0,0.270961,-1.462455,1.201137,-0.029336,0.750000,7.500000
1,0,0.492203,1.491444,1.271382,-0.023217,0.750000,7.500000
2,1,-9.600606,0.142509,-1.298891,0.115908,0.750000,7.500000
0,0,0.391427,-1.454898,1.204662,0.075567,0.750000,7.600000
1,0,0.624262,1.498759,1.320593,0.073149,0.750000,7.600000
2,1,-9.735708,0.140038,-1.351020,-0.024717,0.750000,7.600000
0,0,0.516896,-1.452165,1.254689,0.027331,0.750000,7.700000
1,0,0.753854,1.507175,1.295924,0.084157,0.750000,7.700000
2,1,-9.862803,0.136662,-1.270952,-0.033757,0.750000,7.700000
0,0,0.642499,-1.437555,1.256032,0.146101,0.750000,7.800000
1,0,0.880606,1.508510,1.267516,0.013353,0.750000,7.800000
2,1,-9.978543,0.131834,-1.157398,-0.048274,0.750000,7.800000
0,0,0.777452,-1.438649,1.349525,-0.010941,0.750000,7.900000
1,0,1.032354,1.498777,1.517479,-0.097332,0.750000,7.900000
2,1,-10.096206,0.126797,-1.176630,-0.050373,0.750000,7.900000
0,0,0.901092,-1.438972,1.236403,-0.003223,0.750000,8.000000
1,0,1.176076,1.488404,1.437216,-0.103730,0.750000,8.000000
2,1,-10.215921,0.132649,-1.197151,0.058523,0.750000,8.000000
0,0,1.028140,-1.429975,1.270481,0.089966,0.750000,8.100000
1,0,1.323448,1.484258,1.473720,-0.041462,0.750000,8.100000
2,1,-10.346986,0.124327,-1.310656,-0.083221,0.750000,8.100000
0,0,1.151772,-1.422671,1.236315,0.073043,0.750000,8.200000
1,0,1.459299,1.476428,1.358517,-0.078299,0.750000,8.200000
2,1,-10.486137,0.115677,-1.391506,-0.086505,0.750000,8.200000
0,0,1.262811,-1.414320,1.110395,0.083504,0.750000,8.300000
1,0,1.592364,1.471376,1.330648,-0.050520,0.750000,8.300000
2,1,-10.618042,0.109638,-1.319052,-0.060385,0.750000,8.300000
0,0,1.385327,-1.401072,1.225155,0.132488,0.750000,8.400000
1,0,1.727905,1.470500,1.355409,-0.008762,0.750000,8.400000
2,1,-10.757203,0.107648,-1.391610,-0.019900,0.750000,8.400000
0,0,1.503785,-1.401810,1.184581,-0.007383,0.750000,8.500000
1,0,1.869448,1.473268,1.415428,0.027688,0.750000,8.500000
2,1,-10.897366,0.102507,-1.401629,-0.051410,0.750000,8.500000
0,0,1.632835,-1.395140,1.290500,0.066701,0.750000,8.600000
1,0,2.005101,1.471244,1.356529,-0.020245,0.750000,8.600000
2,1,-11.034474,0.101164,-1.371079,-0.013435,0.750000,8.600000
0,0,1.752778,-1.390549,1.199431,0.045911,0.750000,8.700000
1,0,2.144913,1.469102,1.398127,-0.021422,0.750000,8.700000
2,1,-11.176943,0.101911,-1.424690,0.007468,0.750000,8.700000
0,0,1.882441,-1.384238,1.296627,0.063105,0.750000,8.800000
1,0,2.281463,1.464069,1.365491,-0.050331,0.750000,8.800000
2,1,-11.317169,0.118260,-1.402257,0.163499,0.750000,8.800000
0,0,2.009869,-1.386524,1.274280,-0.022862,0.750000,8.900000
1,0,2.416829,1.460963,1.353665,-0.031051,0.750000,8.900000
2,1,-11.447679,0.118592,-1.305105,0.003319,0.750000,8.900000
0,0,2.136484,-1.393263,1.266155,-0.067383,0.750000,9.000000
1,0,2.548884,1.462508,1.320551,0.015448,0.750000,9.000000
2,1,-11.568221,0.118945,-1.205416,0.003529,0.750000,9.000000
0,0,2.266701,-1.392359,1.302169,0.009041,0.750000,9.100000
1,0,2.678570,1.456616,1.296860,-0.058924,0.750000,9.100000
2,1,-11.701506,0.133838,-1.332858,0.148926,0.750000,9.100000
0,0,2.383430,-1.377728,1.167295,0.146310,0.750000,9.200000
1,0,2.801876,1.444127,1.233061,-0.124892,0.750000,9.200000
2,1,-11.832642,0.155373,-1.311355,0.215350,0.750000,9.200000
0,0,2.492592,-1.365243,1.091617,0.124851,0.750000,9.300000
1,0,2.938470,1.425127,1.365935,-0.189996,0.750000,9.300000
2,1,-11.961817,0.169992,-1.291750,0.146191,0.750000,9.300000
0,0,2.612663,-1.363340,1.200711,0.019026,0.750000,9.400000
1,0,3.079144,1.404189,1.406737,-0.209382,0.750000,9.400000
2,1,-12.088748,0.175913,-1.269313,0.059207,0.750000,9.400000
0,0,2.726343,-1.355673,1.136795,0.076665,0.750000,9.500000
1,0,3.208305,1.392904,1.291616,-0.112847,0.750000,9.500000
2,1,-12.219566,0.182475,-1.308176,0.065624,0.750000,9.500000
0,0,2.849115,-1.354421,1.227724,0.012522,0.750000,9.600000
1,0,3.339148,1.383930,1.308424,-0.089738,0.750000,9.600000
2,1,-12.348709,0.180488,-1.291434,-0.019869,0.750000,9.600000
0,0,2.973835,-1.350105,1.247194,0.043166,0.750000,9.700000
1,0,3.463395,1.378431,1.242471,-0.054994,0.750000,9.700000
2,1,-12.479907,0.177507,-1.311974,-0.029807,0.750000,9.700000
0,0,3.102961,-1.354762,1.291265,-0.046574,0.750000,9.800000
1,0,3.599633,1.372974,1.362380,-0.054572,0.750000,9.800000
2,1,-12.606638,0.163796,-1.267316,-0.137115,0.750000,9.800000
0,0,3.225025,-1.350501,1.220638,0.042608,0.750000,9.900000
1,0,3.735800,1.358921,1.361672,-0.140529,0.750000,9.900000
2,1,-12.732294,0.156529,-1.256560,-0.072669,0.750000,9.900000
0,0,3.331993,-1.357682,1.069681,-0.071804,0.750000,10.000000
1,0,3.873951,1.344872,1.381516,-0.140493,0.750000,10.000000
2,1,-12.860558,0.151192,-1.282637,-0.053368,0.750000,10.000000
0,0,3.435142,-1.358446,1.031488,-0.007642,0.750000,10.100000
1,0,4.010749,1.332983,1.367978,-0.118890,0.750000,10.100000
2,1,-12.999485,0.152456,-1.389272,0.012639,0.750000,10.100000
0,0,3.560562,-1.356477,1.254204,0.019692,0.750000,10.200000
1,0,4.151301,1.325666,1.405521,-0.073163,0.750000,10.200000
2,1,-13.123386,0.144911,-1.239011,-0.075453,0.750000,10.200000
0,0,3.684575,-1.349260,1.240131,0.072171,0.750000,10.300000
1,0,4.288519,1.315869,1.372175,-0.097972,0.750000,10.300000
2,1,-13.251602,0.134845,-1.282163,-0.100664,0.750000,10.300000
0,0,3.810897,-1.336010,1.263223,0.132498,0.750000,10.400000
1,0,4.430846,1.308211,1.423271,-0.076577,0.750000,10.400000
2,1,-13.395125,0.132684,-1.435230,-0.021609,0.750000,10.400000
0,0,3.942779,-1.328468,1.318820,0.075422,0.750000,10.500000
1,0,4.569471,1.288574,1.386250,-0.196377,0.750000,10.500000
2,1,-13.536200,0.121772,-1.410752,-0.109114,0.750000,10.500000
0,0,4.074667,-1.332242,1.318877,-0.037748,0.750000,10.600000
1,0,4.713790,1.272906,1.443188,-0.156676,0.750000,10.600000
2,1,-13.675094,0.110240,-1.388937,-0.115322,0.750000,10.600000
0,0,4.202748,-1.320861,1.280807,0.113811,0.750000,10.700000
1,0,4.860568,1.254819,1.467780,-0.180867,0.750000,10.700000
2,1,-13.810882,0.104014,-1.357879,-0.062256,0.750000,10.700000
0,0,4.327643,-1.312393,1.248956,0.084685,0.750000,10.800000
1,0,5.002404,1.245613,1.418366,-0.092065,0.750000,10.800000
2,1,-13.939568,0.091760,-1.286858,-0.122549,0.750000,10.800000
0,0,4.455673,-1.303535,1.280294,0.088579,0.750000,10.900000
1,0,5.148522,1.223907,1.461175,-0.217063,0.750000,10.900000
2,1,-14.066981,0.093673,-1.274129,0.019135,0.750000,10.900000
0,0,4.584760,-1.298668,1.290873,0.048665,0.750000,11.000000
1,0,5.283661,1.218880,1.351392,-0.050269,0.750000,11.000000
2,1,-14.196138,0.085640,-1.291573,-0.080330,0.750000,11.000000
0,0,4.715253,-1.307688,1.304933,-0.090193,0.750000,11.100000
1,0,5.413860,1.226634,1.301985,0.077542,0.750000,11.100000
2,1,-14.321655,0.071329,-1.255169,-0.143108,0.750000,11.100000
0,0,4.844128,-1.309655,1.288747,-0.019670,0.750000,11.200000
1,0,5.531679,1.213985,1.178196,-0.126487,0.750000,11.200000
2,1,-14.451791,0.065500,-1.301364,-0.058294,0.750000,11.200000
0,0,4.975617,-1.320646,1.314893,-0.109908,0.750000,11.300000
1,0,5.665889,1.199669,1.342095,-0.143164,0.750000,11.300000
2,1,-14.575643,0.060208,-1.238517,-0.052917,0.750000,11.300000
0,0,5.103846,-1.328080,1.282287,-0.074341,0.750000,11.400000
1,0,5.794973,1.195146,1.290842,-0.045230,0.750000,11.400000
2,1,-14.706325,0.049773,-1.306818,-0.104348,0.750000,11.400000
0,0,5.235927,-1.337466,1.320809,-0.093863,0.750000,11.500000
1,0,5.917842,1.197145,1.228693,0.019995,0.750000,11.500000
2,1,-14.837049,0.036358,-1.307240,-0.134156,0.750000,11.500000
0,0,5.369402,-1.349466,1.334751,-0.120000,0.750000,11.600000
1,0,6.043418,1.195007,1.255763,-0.021385,0.750000,11.600000
2,1,-14.960311,0.027337,-1.232627,-0.090205,0.750000,11.600000
0,0,5.496074,-1.356133,1.266724,-0.066670,0.750000,11.700000
1,0,6.172405,1.183224,1.289863,-0.117826,0.750000,11.700000
0,0,5.633524,-1.361609,1.374499,-0.054762,0.750000,11.800000
1,0,6.303075,1.176414,1.306700,-0.068099,0.750000,11.800000
0,0,5.767230,-1.370532,1.337057,-0.089233,0.750000,11.900000
1,0,6.422940,1.166065,1.198654,-0.103490,0.750000,11.900000
0,0,5.898247,-1.367766,1.310174,0.027665,0.750000,12.000000
1,0,6.539584,1.162288,1.166442,-0.037769,0.750000,12.000000
0,0,6.037113,-1.373908,1.388651,-0.061421,0.750000,12.100000
1,0,6.673418,1.158098,1.338339,-0.041904,0.750000,12.100000
0,0,6.163754,-1.363017,1.266415,0.108905,0.750000,12.200000
1,0,6.802012,1.150036,1.285940,-0.080621,0.750000,12.200000
0,0,6.286375,-1.360421,1.226212,0.025961,0.750000,12.300000
1,0,6.930869,1.158310,1.288566,0.082746,0.750000,12.300000
0,0,6.409156,-1.345789,1.227805,0.146322,0.750000,12.400000
1,0,7.064536,1.169324,1.336671,0.110139,0.750000,12.400000
0,0,6.542506,-1.338238,1.333498,0.075509,0.750000,12.500000
1,0,7.199972,1.170044,1.354356,0.007200,0.750000,12.500000
0,0,6.669502,-1.338225,1.269969,0.000129,0.750000,12.600000
1,0,7.321454,1.169702,1.214824,-0.003424,0.750000,12.600000
0,0,6.808324,-1.330884,1.388219,0.073409,0.750000,12.700000
1,0,7.457011,1.157273,1.355574,-0.124290,0.750000,12.700000
0,0,6.928453,-1.318880,1.201288,0.120039,0.750000,12.800000
1,0,7.598576,1.162184,1.415649,0.049111,0.750000,12.800000
0,0,7.055064,-1.307474,1.266104,0.114061,0.750000,12.900000
1,0,7.743423,1.161248,1.448462,-0.009363,0.750000,12.900000
0,0,7.185921,-1.304477,1.308577,0.029972,0.750000,13.000000
1,0,7.879209,1.154814,1.357869,-0.064335,0.750000,13.000000
0,0,7.316756,-1.303949,1.308350,0.005279,0.750000,13.100000
0,0,7.439107,-1.300675,1.223504,0.032742,0.750000,13.200000
0,0,7.555479,-1.277381,1.163723,0.232942,0.750000,13.300000
0,0,7.684159,-1.254300,1.286804,0.230812,0.750000,13.400000
0,0,7.792754,-1.220263,1.085949,0.340372,0.750000,13.500000
0,0,7.911288,-1.202360,1.185340,0.179025,0.750000,13.600000
